frame_number,header_frame_id,header_seq,header_stamp_nsecs,header_stamp_secs,markers_marker_name,markers_occluded,markers_segment_name,markers_subject_name,markers_translation_x,markers_translation_y,markers_translation_z
554241,"",79835,758414268,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.792712675,-1390.37805251,673.027303465
554242,"",79836,768389457,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.03384744,-1392.31208267,670.768911438
554243,"",79837,778337377,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.120364056,-1391.91996553,670.591215816
554244,"",79838,788359517,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.055534971,-1391.72770407,670.538031108
554245,"",79839,799755499,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.340344494,-1391.17028374,670.185556877
554246,"",79840,808368746,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.982836267,-1391.41081594,670.427711898
554247,"",79841,818400264,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.053307335,-1390.918628,670.394210362
554248,"",79842,828358335,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.043729003,-1390.55820215,670.392914164
554249,"",79843,838361239,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.0786038,-1390.33946989,670.140228325
554250,"",79844,848468133,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.642565622,-1388.0034985,671.702919776
554251,"",79845,858333117,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.823384944,-1389.42066704,670.2420487
554252,"",79846,868389155,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.743406466,-1389.16911512,670.102303177
554253,"",79847,878464770,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.958908296,-1389.05238545,669.35773514
554254,"",79848,888297942,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.657447561,-1389.02656196,668.185991828
554255,"",79849,898331511,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.67261979,-1388.59861668,668.308536247
554256,"",79850,908340273,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-538.890579377,-1388.81839963,667.516919409
554257,"",79851,918378661,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.034300178,-1387.70534207,669.26236355
554258,"",79852,928347882,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.977671008,-1387.5313799,669.054321528
554259,"",79853,938328982,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.020215746,-1387.3035523,669.261948641
554260,"",79854,948333497,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.088069645,-1386.95406178,669.261096022
554261,"",79855,958293630,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.136495788,-1386.67126097,669.017785889
554262,"",79856,968331124,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.114585516,-1385.92274684,669.138009844
554263,"",79857,978407557,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.779901465,-1386.28905517,668.926297281
554264,"",79858,988293208,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.503907207,-1386.13194698,667.825632192
554265,"",79859,998354204,1545433897,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.185302338,-1385.39481291,667.92247135
554266,"",79860,8379775,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.672245981,-1384.05446212,668.151198547
554267,"",79861,18336193,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.718940535,-1383.6285824,667.863049015
554268,"",79862,28314853,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.534432196,-1385.10401598,665.581700954
554269,"",79863,38242547,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.317259447,-1385.16746332,665.534063728
554270,"",79864,48250676,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.279859641,-1384.96454735,665.370984704
554271,"",79865,58282723,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.20713044,-1384.74616186,665.498884864
554272,"",79866,68250305,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.225866594,-1384.54208706,665.63046688
554273,"",79867,78495750,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.355542658,-1384.26639808,665.494954868
554274,"",79868,89325634,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.774341549,-1383.42906428,665.914112323
554275,"",79869,98530855,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.515134659,-1382.8386961,666.643492952
554276,"",79870,108780835,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.238100732,-1382.26082747,665.72074397
554277,"",79871,118763047,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.777564224,-1380.85170154,666.153848798
554278,"",79872,128407239,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.644672018,-1381.0553457,665.068815934
554279,"",79873,138390351,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.763800625,-1378.90226457,666.586234667
554280,"",79874,148212880,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.80426679,-1378.53130218,666.216013077
554281,"",79875,158595062,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.225002933,-1380.70998773,664.279326878
554282,"",79876,168443390,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.120518895,-1380.48765723,664.077719519
554283,"",79877,178386826,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.447193019,-1379.89910394,663.710088592
554284,"",79878,188299326,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.204874546,-1380.0189069,664.003881376
554285,"",79879,198281953,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.193959074,-1379.87836208,663.765794615
554286,"",79880,208212180,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.243882533,-1379.44568391,663.438369757
554287,"",79881,218207860,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.863344337,-1378.9865034,663.488479875
554288,"",79882,228241665,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-541.481507266,-1377.70828834,663.821893807
554289,"",79883,238226811,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.664820586,-1377.69602629,662.916489228
554290,"",79884,248244111,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.676507539,-1377.39561664,662.458622777
554291,"",79885,258184091,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.772494903,-1378.35402501,661.013733206
554292,"",79886,268187371,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.722500017,-1378.14159183,660.755574992
554293,"",79887,278251978,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.065592169,-1376.9106899,661.575872353
554294,"",79888,288362687,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.662067189,-1376.00547482,661.219884439
554295,"",79889,298227909,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.586897741,-1376.44871804,660.8683699
554296,"",79890,308158905,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.180022158,-1376.7306414,660.614961933
554297,"",79891,318221796,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.590929026,-1376.42828607,661.009476421
554298,"",79892,328234225,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.349607931,-1376.64957173,659.77104548
554299,"",79893,338470527,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.365090753,-1375.65078619,660.11775491
554300,"",79894,348578569,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-539.667533772,-1376.05145233,658.632636472
554301,"",79895,358700591,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.280500986,-1375.1884591,659.025174336
554302,"",79896,368417752,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.504268845,-1374.76820751,659.368345385
554303,"",79897,378482825,1545433898,TELLO1``TELLO2``TELLO3``TELLO4``OBSTACLE1``OBSTACLE2``OBSTACLE3``OBSTACLE4,False``False``False``False``False``False``False``False,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,TELLO``TELLO``TELLO``TELLO``OBSTACLE``OBSTACLE``OBSTACLE``OBSTACLE,-540.652653023,-1374.48277022,659.72227676
